
Minimum time:  760	(0.076 ms)

Test #		Time
8446:		856	(0.0856 ms)
8447:		839	(0.0839 ms)
8448:		786	(0.0786 ms)
8449:		834	(0.0834 ms)
8450:		823	(0.0823 ms)
8451:		822	(0.0822 ms)
8452:		863	(0.0863 ms)
8453:		823	(0.0823 ms)
8454:		823	(0.0823 ms)
8455:		870	(0.087 ms)
8456:		825	(0.0825 ms)
8457:		823	(0.0823 ms)
8458:		862	(0.0862 ms)
8459:		840	(0.084 ms)
8460:		826	(0.0826 ms)
8461:		857	(0.0857 ms)
8462:		823	(0.0823 ms)
8463:		817	(0.0817 ms)
8464:		861	(0.0861 ms)
8465:		822	(0.0822 ms)
8466:		821	(0.0821 ms)
8467:		861	(0.0861 ms)
8468:		822	(0.0822 ms)
8469:		804	(0.0804 ms)
8470:		858	(0.0858 ms)
8471:		832	(0.0832 ms)
8472:		816	(0.0816 ms)
8473:		821	(0.0821 ms)
8474:		874	(0.0874 ms)
8475:		825	(0.0825 ms)
8476:		819	(0.0819 ms)
8477:		856	(0.0856 ms)
8478:		823	(0.0823 ms)
8479:		817	(0.0817 ms)
8480:		858	(0.0858 ms)
8481:		820	(0.082 ms)
8482:		821	(0.0821 ms)
8483:		888	(0.0888 ms)
8484:		824	(0.0824 ms)
8485:		821	(0.0821 ms)
8486:		862	(0.0862 ms)
8487:		817	(0.0817 ms)
8488:		822	(0.0822 ms)
8489:		876	(0.0876 ms)
8490:		828	(0.0828 ms)
8491:		815	(0.0815 ms)
8492:		860	(0.086 ms)
8493:		827	(0.0827 ms)
8494:		821	(0.0821 ms)
8495:		891	(0.0891 ms)
8496:		825	(0.0825 ms)
8497:		822	(0.0822 ms)
8498:		851	(0.0851 ms)
8499:		780	(0.078 ms)
8500:		780	(0.078 ms)
8501:		853	(0.0853 ms)
8502:		821	(0.0821 ms)
8503:		812	(0.0812 ms)
8504:		821	(0.0821 ms)
8505:		866	(0.0866 ms)
8506:		809	(0.0809 ms)
8507:		831	(0.0831 ms)
8508:		851	(0.0851 ms)
8509:		821	(0.0821 ms)
8510:		815	(0.0815 ms)
8511:		854	(0.0854 ms)
8512:		822	(0.0822 ms)
8513:		823	(0.0823 ms)
8514:		857	(0.0857 ms)
8515:		820	(0.082 ms)
8516:		821	(0.0821 ms)
8517:		858	(0.0858 ms)
8518:		825	(0.0825 ms)
8519:		828	(0.0828 ms)
8520:		829	(0.0829 ms)
8521:		811	(0.0811 ms)
8522:		816	(0.0816 ms)
8523:		865	(0.0865 ms)
8524:		819	(0.0819 ms)
8525:		819	(0.0819 ms)
8526:		851	(0.0851 ms)
8527:		821	(0.0821 ms)
8528:		822	(0.0822 ms)
8529:		823	(0.0823 ms)
8530:		859	(0.0859 ms)
8531:		945	(0.0945 ms)
8532:		855	(0.0855 ms)
8533:		824	(0.0824 ms)
8534:		827	(0.0827 ms)
8535:		822	(0.0822 ms)
8536:		867	(0.0867 ms)
8537:		823	(0.0823 ms)
8538:		820	(0.082 ms)
8539:		865	(0.0865 ms)
8540:		824	(0.0824 ms)
8541:		823	(0.0823 ms)
8542:		864	(0.0864 ms)
8543:		861	(0.0861 ms)
8544:		820	(0.082 ms)
8545:		869	(0.0869 ms)
8546:		824	(0.0824 ms)
8547:		824	(0.0824 ms)
8548:		856	(0.0856 ms)
8549:		823	(0.0823 ms)
8550:		822	(0.0822 ms)
8551:		863	(0.0863 ms)
8552:		828	(0.0828 ms)
8553:		821	(0.0821 ms)
8554:		874	(0.0874 ms)
8555:		859	(0.0859 ms)
8556:		821	(0.0821 ms)
8557:		862	(0.0862 ms)
8558:		821	(0.0821 ms)
8559:		818	(0.0818 ms)
8560:		856	(0.0856 ms)
8561:		783	(0.0783 ms)
8562:		819	(0.0819 ms)
8563:		857	(0.0857 ms)
8564:		821	(0.0821 ms)
8565:		817	(0.0817 ms)
8566:		818	(0.0818 ms)
8567:		888	(0.0888 ms)
8568:		820	(0.082 ms)
8569:		822	(0.0822 ms)
8570:		871	(0.0871 ms)
8571:		821	(0.0821 ms)
8572:		821	(0.0821 ms)
8573:		861	(0.0861 ms)
8574:		822	(0.0822 ms)
8575:		821	(0.0821 ms)
8576:		859	(0.0859 ms)
8577:		828	(0.0828 ms)
8578:		860	(0.086 ms)
8579:		848	(0.0848 ms)
8580:		824	(0.0824 ms)
8581:		825	(0.0825 ms)
8582:		861	(0.0861 ms)
8583:		824	(0.0824 ms)
8584:		821	(0.0821 ms)
8585:		868	(0.0868 ms)
8586:		824	(0.0824 ms)
8587:		824	(0.0824 ms)
8588:		892	(0.0892 ms)
8589:		826	(0.0826 ms)
8590:		864	(0.0864 ms)
8591:		853	(0.0853 ms)
8592:		804	(0.0804 ms)
8593:		785	(0.0785 ms)
8594:		831	(0.0831 ms)
8595:		823	(0.0823 ms)
8596:		821	(0.0821 ms)
8597:		822	(0.0822 ms)
8598:		854	(0.0854 ms)
8599:		819	(0.0819 ms)
8600:		816	(0.0816 ms)
8601:		865	(0.0865 ms)
8602:		852	(0.0852 ms)
8603:		813	(0.0813 ms)
8604:		861	(0.0861 ms)
8605:		789	(0.0789 ms)
8606:		806	(0.0806 ms)
8607:		826	(0.0826 ms)
8608:		823	(0.0823 ms)
8609:		816	(0.0816 ms)
8610:		858	(0.0858 ms)
8611:		825	(0.0825 ms)
8612:		820	(0.082 ms)
8613:		850	(0.085 ms)
8614:		789	(0.0789 ms)
8615:		813	(0.0813 ms)
8616:		858	(0.0858 ms)
8617:		823	(0.0823 ms)
8618:		821	(0.0821 ms)
8619:		865	(0.0865 ms)
8620:		823	(0.0823 ms)
8621:		823	(0.0823 ms)
8622:		856	(0.0856 ms)
8623:		825	(0.0825 ms)
8624:		820	(0.082 ms)
8625:		818	(0.0818 ms)
8626:		857	(0.0857 ms)
8627:		853	(0.0853 ms)
8628:		820	(0.082 ms)
8629:		864	(0.0864 ms)
8630:		827	(0.0827 ms)
8631:		821	(0.0821 ms)
8632:		855	(0.0855 ms)
8633:		822	(0.0822 ms)
8634:		825	(0.0825 ms)
8635:		872	(0.0872 ms)
8636:		822	(0.0822 ms)
8637:		823	(0.0823 ms)
8638:		895	(0.0895 ms)
8639:		825	(0.0825 ms)
8640:		825	(0.0825 ms)
8641:		865	(0.0865 ms)
8642:		822	(0.0822 ms)
8643:		826	(0.0826 ms)
8644:		859	(0.0859 ms)
8645:		822	(0.0822 ms)
8646:		812	(0.0812 ms)
8647:		856	(0.0856 ms)
8648:		824	(0.0824 ms)
8649:		824	(0.0824 ms)
8650:		900	(0.09 ms)
8651:		790	(0.079 ms)
8652:		817	(0.0817 ms)
8653:		861	(0.0861 ms)
8654:		826	(0.0826 ms)
8655:		819	(0.0819 ms)
8656:		851	(0.0851 ms)
8657:		830	(0.083 ms)
8658:		821	(0.0821 ms)
8659:		818	(0.0818 ms)
8660:		856	(0.0856 ms)
8661:		824	(0.0824 ms)
8662:		845	(0.0845 ms)
8663:		846	(0.0846 ms)
8664:		824	(0.0824 ms)
8665:		823	(0.0823 ms)
8666:		866	(0.0866 ms)
8667:		821	(0.0821 ms)
8668:		821	(0.0821 ms)
8669:		855	(0.0855 ms)
8670:		822	(0.0822 ms)
8671:		823	(0.0823 ms)
8672:		863	(0.0863 ms)
8673:		820	(0.082 ms)
8674:		854	(0.0854 ms)
8675:		864	(0.0864 ms)
8676:		823	(0.0823 ms)
8677:		822	(0.0822 ms)
8678:		861	(0.0861 ms)
8679:		826	(0.0826 ms)
8680:		816	(0.0816 ms)
8681:		847	(0.0847 ms)
8682:		824	(0.0824 ms)
8683:		820	(0.082 ms)
8684:		875	(0.0875 ms)
8685:		823	(0.0823 ms)
8686:		851	(0.0851 ms)
8687:		851	(0.0851 ms)
8688:		822	(0.0822 ms)
8689:		822	(0.0822 ms)
8690:		854	(0.0854 ms)
8691:		821	(0.0821 ms)
8692:		825	(0.0825 ms)
8693:		822	(0.0822 ms)
8694:		857	(0.0857 ms)
8695:		818	(0.0818 ms)
8696:		825	(0.0825 ms)
8697:		856	(0.0856 ms)
8698:		847	(0.0847 ms)
8699:		819	(0.0819 ms)
8700:		878	(0.0878 ms)
8701:		820	(0.082 ms)
8702:		821	(0.0821 ms)
8703:		861	(0.0861 ms)
8704:		821	(0.0821 ms)
8705:		823	(0.0823 ms)
8706:		858	(0.0858 ms)
8707:		823	(0.0823 ms)
8708:		822	(0.0822 ms)
8709:		856	(0.0856 ms)
8710:		1055	(0.1055 ms)
8711:		825	(0.0825 ms)
8712:		872	(0.0872 ms)
8713:		825	(0.0825 ms)
8714:		821	(0.0821 ms)
8715:		882	(0.0882 ms)
8716:		828	(0.0828 ms)
8717:		820	(0.082 ms)
8718:		861	(0.0861 ms)
8719:		821	(0.0821 ms)
8720:		821	(0.0821 ms)
8721:		854	(0.0854 ms)
8722:		844	(0.0844 ms)
8723:		803	(0.0803 ms)
8724:		838	(0.0838 ms)
8725:		824	(0.0824 ms)
8726:		821	(0.0821 ms)
8727:		821	(0.0821 ms)
8728:		847	(0.0847 ms)
8729:		814	(0.0814 ms)
8730:		816	(0.0816 ms)
8731:		864	(0.0864 ms)
8732:		819	(0.0819 ms)
8733:		817	(0.0817 ms)
8734:		870	(0.087 ms)
8735:		818	(0.0818 ms)
8736:		819	(0.0819 ms)
8737:		868	(0.0868 ms)
8738:		819	(0.0819 ms)
8739:		819	(0.0819 ms)
8740:		857	(0.0857 ms)
8741:		824	(0.0824 ms)
8742:		822	(0.0822 ms)
8743:		858	(0.0858 ms)
8744:		823	(0.0823 ms)
8745:		821	(0.0821 ms)
8746:		883	(0.0883 ms)
8747:		826	(0.0826 ms)
8748:		817	(0.0817 ms)
8749:		872	(0.0872 ms)
8750:		821	(0.0821 ms)
8751:		819	(0.0819 ms)
8752:		861	(0.0861 ms)
8753:		823	(0.0823 ms)
8754:		777	(0.0777 ms)
8755:		846	(0.0846 ms)
8756:		824	(0.0824 ms)
8757:		825	(0.0825 ms)
8758:		850	(0.085 ms)
8759:		863	(0.0863 ms)
8760:		820	(0.082 ms)
8761:		821	(0.0821 ms)
8762:		855	(0.0855 ms)
8763:		827	(0.0827 ms)
8764:		828	(0.0828 ms)
8765:		879	(0.0879 ms)
8766:		830	(0.083 ms)
8767:		820	(0.082 ms)
8768:		864	(0.0864 ms)
8769:		828	(0.0828 ms)
8770:		860	(0.086 ms)
8771:		865	(0.0865 ms)
8772:		826	(0.0826 ms)
8773:		819	(0.0819 ms)
8774:		861	(0.0861 ms)
8775:		827	(0.0827 ms)
8776:		819	(0.0819 ms)
8777:		856	(0.0856 ms)
8778:		823	(0.0823 ms)
8779:		823	(0.0823 ms)
8780:		868	(0.0868 ms)
8781:		827	(0.0827 ms)
8782:		859	(0.0859 ms)
8783:		868	(0.0868 ms)
8784:		825	(0.0825 ms)
8785:		820	(0.082 ms)
8786:		864	(0.0864 ms)
8787:		824	(0.0824 ms)
8788:		822	(0.0822 ms)
8789:		856	(0.0856 ms)
8790:		823	(0.0823 ms)
8791:		816	(0.0816 ms)
8792:		853	(0.0853 ms)
8793:		820	(0.082 ms)
8794:		823	(0.0823 ms)
8795:		786	(0.0786 ms)
8796:		831	(0.0831 ms)
8797:		808	(0.0808 ms)
8798:		825	(0.0825 ms)
8799:		867	(0.0867 ms)
8800:		823	(0.0823 ms)
8801:		825	(0.0825 ms)
8802:		863	(0.0863 ms)
8803:		824	(0.0824 ms)
8804:		818	(0.0818 ms)
8805:		857	(0.0857 ms)
8806:		836	(0.0836 ms)
8807:		820	(0.082 ms)
8808:		866	(0.0866 ms)
8809:		824	(0.0824 ms)
8810:		821	(0.0821 ms)
8811:		858	(0.0858 ms)
8812:		827	(0.0827 ms)
8813:		826	(0.0826 ms)
8814:		874	(0.0874 ms)
8815:		825	(0.0825 ms)
8816:		823	(0.0823 ms)
8817:		856	(0.0856 ms)
8818:		859	(0.0859 ms)
8819:		825	(0.0825 ms)
8820:		862	(0.0862 ms)
8821:		824	(0.0824 ms)
8822:		818	(0.0818 ms)
8823:		855	(0.0855 ms)
8824:		826	(0.0826 ms)
8825:		824	(0.0824 ms)
8826:		783	(0.0783 ms)
8827:		853	(0.0853 ms)
8828:		821	(0.0821 ms)
8829:		809	(0.0809 ms)
8830:		927	(0.0927 ms)
8831:		826	(0.0826 ms)
8832:		820	(0.082 ms)
8833:		867	(0.0867 ms)
8834:		831	(0.0831 ms)
8835:		824	(0.0824 ms)
8836:		864	(0.0864 ms)
8837:		826	(0.0826 ms)
8838:		826	(0.0826 ms)
8839:		866	(0.0866 ms)
8840:		825	(0.0825 ms)
8841:		847	(0.0847 ms)
8842:		856	(0.0856 ms)
8843:		826	(0.0826 ms)
8844:		825	(0.0825 ms)
8845:		869	(0.0869 ms)
8846:		827	(0.0827 ms)
8847:		821	(0.0821 ms)
8848:		859	(0.0859 ms)
8849:		822	(0.0822 ms)
8850:		826	(0.0826 ms)
8851:		859	(0.0859 ms)
8852:		823	(0.0823 ms)
8853:		847	(0.0847 ms)
8854:		866	(0.0866 ms)
8855:		827	(0.0827 ms)
8856:		824	(0.0824 ms)
8857:		858	(0.0858 ms)
8858:		831	(0.0831 ms)
8859:		820	(0.082 ms)
8860:		822	(0.0822 ms)
8861:		864	(0.0864 ms)
8862:		814	(0.0814 ms)
8863:		825	(0.0825 ms)
8864:		863	(0.0863 ms)
8865:		857	(0.0857 ms)
8866:		822	(0.0822 ms)
8867:		863	(0.0863 ms)
8868:		824	(0.0824 ms)
8869:		826	(0.0826 ms)
8870:		860	(0.086 ms)
8871:		823	(0.0823 ms)
8872:		824	(0.0824 ms)
8873:		859	(0.0859 ms)
8874:		820	(0.082 ms)
8875:		819	(0.0819 ms)
8876:		857	(0.0857 ms)
8877:		845	(0.0845 ms)
8878:		816	(0.0816 ms)
8879:		882	(0.0882 ms)
8880:		823	(0.0823 ms)
8881:		825	(0.0825 ms)
8882:		857	(0.0857 ms)
8883:		826	(0.0826 ms)
8884:		820	(0.082 ms)
8885:		860	(0.086 ms)
8886:		826	(0.0826 ms)
8887:		822	(0.0822 ms)
8888:		854	(0.0854 ms)
8889:		1072	(0.1072 ms)
8890:		1236	(0.1236 ms)
8891:		1320	(0.132 ms)
8892:		1236	(0.1236 ms)
8893:		1364	(0.1364 ms)
8894:		1011	(0.1011 ms)
8895:		917	(0.0917 ms)
8896:		860	(0.086 ms)
8897:		853	(0.0853 ms)
8898:		918	(0.0918 ms)
8899:		835	(0.0835 ms)
8900:		841	(0.0841 ms)
8901:		885	(0.0885 ms)
8902:		839	(0.0839 ms)
8903:		828	(0.0828 ms)
8904:		885	(0.0885 ms)
8905:		833	(0.0833 ms)
8906:		829	(0.0829 ms)
8907:		865	(0.0865 ms)
8908:		833	(0.0833 ms)
8909:		822	(0.0822 ms)
8910:		891	(0.0891 ms)
8911:		808	(0.0808 ms)
8912:		828	(0.0828 ms)
8913:		861	(0.0861 ms)
8914:		827	(0.0827 ms)
8915:		822	(0.0822 ms)
8916:		861	(0.0861 ms)
8917:		824	(0.0824 ms)
8918:		822	(0.0822 ms)
8919:		819	(0.0819 ms)
8920:		873	(0.0873 ms)
8921:		825	(0.0825 ms)
8922:		846	(0.0846 ms)
8923:		873	(0.0873 ms)
8924:		822	(0.0822 ms)
8925:		821	(0.0821 ms)
8926:		864	(0.0864 ms)
8927:		825	(0.0825 ms)
8928:		822	(0.0822 ms)
8929:		856	(0.0856 ms)
8930:		819	(0.0819 ms)
8931:		825	(0.0825 ms)
8932:		859	(0.0859 ms)
8933:		825	(0.0825 ms)
8934:		831	(0.0831 ms)
8935:		862	(0.0862 ms)
8936:		825	(0.0825 ms)
8937:		825	(0.0825 ms)
8938:		867	(0.0867 ms)
8939:		819	(0.0819 ms)
8940:		825	(0.0825 ms)
8941:		857	(0.0857 ms)
8942:		821	(0.0821 ms)
8943:		819	(0.0819 ms)
8944:		861	(0.0861 ms)
8945:		822	(0.0822 ms)
8946:		854	(0.0854 ms)
8947:		871	(0.0871 ms)
8948:		822	(0.0822 ms)
8949:		823	(0.0823 ms)
8950:		852	(0.0852 ms)
8951:		823	(0.0823 ms)
8952:		824	(0.0824 ms)
8953:		819	(0.0819 ms)
8954:		874	(0.0874 ms)
8955:		825	(0.0825 ms)
8956:		822	(0.0822 ms)
8957:		856	(0.0856 ms)
8958:		824	(0.0824 ms)
8959:		807	(0.0807 ms)
8960:		862	(0.0862 ms)
8961:		825	(0.0825 ms)
8962:		825	(0.0825 ms)
8963:		862	(0.0862 ms)
8964:		826	(0.0826 ms)
8965:		822	(0.0822 ms)
8966:		862	(0.0862 ms)
8967:		822	(0.0822 ms)
8968:		817	(0.0817 ms)
8969:		870	(0.087 ms)
8970:		830	(0.083 ms)
8971:		822	(0.0822 ms)
8972:		868	(0.0868 ms)
8973:		819	(0.0819 ms)
8974:		820	(0.082 ms)
8975:		864	(0.0864 ms)
8976:		822	(0.0822 ms)
8977:		820	(0.082 ms)
8978:		855	(0.0855 ms)
8979:		823	(0.0823 ms)
8980:		820	(0.082 ms)
8981:		852	(0.0852 ms)
8982:		844	(0.0844 ms)
8983:		820	(0.082 ms)
8984:		825	(0.0825 ms)
8985:		871	(0.0871 ms)
8986:		827	(0.0827 ms)
8987:		821	(0.0821 ms)
8988:		868	(0.0868 ms)
8989:		827	(0.0827 ms)
8990:		822	(0.0822 ms)
8991:		856	(0.0856 ms)
8992:		819	(0.0819 ms)
8993:		825	(0.0825 ms)
8994:		857	(0.0857 ms)
8995:		819	(0.0819 ms)
8996:		820	(0.082 ms)
8997:		858	(0.0858 ms)
8998:		820	(0.082 ms)
8999:		819	(0.0819 ms)
9000:		863	(0.0863 ms)
9001:		821	(0.0821 ms)
9002:		820	(0.082 ms)
9003:		873	(0.0873 ms)
9004:		824	(0.0824 ms)
9005:		820	(0.082 ms)
9006:		868	(0.0868 ms)
9007:		819	(0.0819 ms)
9008:		822	(0.0822 ms)
9009:		854	(0.0854 ms)
9010:		819	(0.0819 ms)
9011:		822	(0.0822 ms)
9012:		858	(0.0858 ms)
9013:		820	(0.082 ms)
9014:		822	(0.0822 ms)
9015:		814	(0.0814 ms)
9016:		854	(0.0854 ms)
9017:		817	(0.0817 ms)
9018:		815	(0.0815 ms)
9019:		875	(0.0875 ms)
9020:		819	(0.0819 ms)
9021:		822	(0.0822 ms)
9022:		861	(0.0861 ms)
9023:		824	(0.0824 ms)
9024:		817	(0.0817 ms)
9025:		861	(0.0861 ms)
9026:		820	(0.082 ms)
9027:		818	(0.0818 ms)
9028:		858	(0.0858 ms)
9029:		819	(0.0819 ms)
9030:		835	(0.0835 ms)
9031:		863	(0.0863 ms)
9032:		821	(0.0821 ms)
9033:		821	(0.0821 ms)
9034:		864	(0.0864 ms)
9035:		822	(0.0822 ms)
9036:		821	(0.0821 ms)
9037:		866	(0.0866 ms)
9038:		819	(0.0819 ms)
9039:		816	(0.0816 ms)
9040:		861	(0.0861 ms)
9041:		817	(0.0817 ms)
9042:		846	(0.0846 ms)
9043:		862	(0.0862 ms)
9044:		820	(0.082 ms)
9045:		822	(0.0822 ms)
9046:		823	(0.0823 ms)
9047:		854	(0.0854 ms)
9048:		823	(0.0823 ms)
9049:		824	(0.0824 ms)
9050:		853	(0.0853 ms)
9051:		822	(0.0822 ms)
9052:		821	(0.0821 ms)
9053:		903	(0.0903 ms)
9054:		830	(0.083 ms)
9055:		829	(0.0829 ms)
9056:		862	(0.0862 ms)
9057:		823	(0.0823 ms)
9058:		819	(0.0819 ms)
9059:		856	(0.0856 ms)
9060:		823	(0.0823 ms)
9061:		786	(0.0786 ms)
9062:		856	(0.0856 ms)
9063:		822	(0.0822 ms)
9064:		821	(0.0821 ms)
9065:		891	(0.0891 ms)
9066:		1058	(0.1058 ms)
9067:		832	(0.0832 ms)
9068:		885	(0.0885 ms)
9069:		827	(0.0827 ms)
9070:		823	(0.0823 ms)
9071:		860	(0.086 ms)
9072:		828	(0.0828 ms)
9073:		820	(0.082 ms)
9074:		860	(0.086 ms)
9075:		821	(0.0821 ms)
9076:		822	(0.0822 ms)
9077:		899	(0.0899 ms)
9078:		825	(0.0825 ms)
9079:		822	(0.0822 ms)
9080:		863	(0.0863 ms)
9081:		828	(0.0828 ms)
9082:		823	(0.0823 ms)
9083:		871	(0.0871 ms)
9084:		826	(0.0826 ms)
9085:		821	(0.0821 ms)
9086:		817	(0.0817 ms)
9087:		856	(0.0856 ms)
9088:		820	(0.082 ms)
9089:		845	(0.0845 ms)
9090:		863	(0.0863 ms)
9091:		824	(0.0824 ms)
9092:		823	(0.0823 ms)
9093:		858	(0.0858 ms)
9094:		819	(0.0819 ms)
9095:		819	(0.0819 ms)
9096:		863	(0.0863 ms)
9097:		816	(0.0816 ms)
9098:		803	(0.0803 ms)
9099:		860	(0.086 ms)
9100:		814	(0.0814 ms)
9101:		842	(0.0842 ms)
9102:		856	(0.0856 ms)
9103:		823	(0.0823 ms)
9104:		819	(0.0819 ms)
9105:		862	(0.0862 ms)
9106:		820	(0.082 ms)
9107:		818	(0.0818 ms)
9108:		858	(0.0858 ms)
9109:		819	(0.0819 ms)
9110:		825	(0.0825 ms)
9111:		851	(0.0851 ms)
9112:		815	(0.0815 ms)
9113:		836	(0.0836 ms)
9114:		843	(0.0843 ms)
9115:		830	(0.083 ms)
9116:		823	(0.0823 ms)
9117:		824	(0.0824 ms)
9118:		871	(0.0871 ms)
9119:		826	(0.0826 ms)
9120:		826	(0.0826 ms)
9121:		856	(0.0856 ms)
9122:		821	(0.0821 ms)
9123:		822	(0.0822 ms)
9124:		856	(0.0856 ms)
9125:		848	(0.0848 ms)
9126:		815	(0.0815 ms)
9127:		863	(0.0863 ms)
9128:		822	(0.0822 ms)
9129:		826	(0.0826 ms)
9130:		862	(0.0862 ms)
9131:		823	(0.0823 ms)
9132:		818	(0.0818 ms)
9133:		873	(0.0873 ms)
9134:		829	(0.0829 ms)
9135:		825	(0.0825 ms)
9136:		861	(0.0861 ms)
9137:		861	(0.0861 ms)
9138:		823	(0.0823 ms)
9139:		858	(0.0858 ms)
9140:		821	(0.0821 ms)
9141:		825	(0.0825 ms)
9142:		855	(0.0855 ms)
9143:		827	(0.0827 ms)
9144:		821	(0.0821 ms)
9145:		855	(0.0855 ms)
9146:		825	(0.0825 ms)
9147:		819	(0.0819 ms)
9148:		870	(0.087 ms)
9149:		864	(0.0864 ms)
9150:		826	(0.0826 ms)
9151:		869	(0.0869 ms)
9152:		828	(0.0828 ms)
9153:		822	(0.0822 ms)
9154:		820	(0.082 ms)
9155:		859	(0.0859 ms)
9156:		827	(0.0827 ms)
9157:		822	(0.0822 ms)
9158:		858	(0.0858 ms)
9159:		825	(0.0825 ms)
9160:		822	(0.0822 ms)
9161:		860	(0.086 ms)
9162:		805	(0.0805 ms)
9163:		817	(0.0817 ms)
9164:		867	(0.0867 ms)
9165:		823	(0.0823 ms)
9166:		820	(0.082 ms)
9167:		865	(0.0865 ms)
9168:		820	(0.082 ms)
9169:		818	(0.0818 ms)
9170:		858	(0.0858 ms)
9171:		820	(0.082 ms)
9172:		821	(0.0821 ms)
9173:		876	(0.0876 ms)
9174:		818	(0.0818 ms)
9175:		821	(0.0821 ms)
9176:		860	(0.086 ms)
9177:		820	(0.082 ms)
9178:		817	(0.0817 ms)
9179:		851	(0.0851 ms)
9180:		826	(0.0826 ms)
9181:		826	(0.0826 ms)
9182:		872	(0.0872 ms)
9183:		828	(0.0828 ms)
9184:		823	(0.0823 ms)
9185:		818	(0.0818 ms)
9186:		851	(0.0851 ms)
9187:		822	(0.0822 ms)
9188:		822	(0.0822 ms)
9189:		883	(0.0883 ms)
9190:		821	(0.0821 ms)
9191:		818	(0.0818 ms)
9192:		865	(0.0865 ms)
9193:		826	(0.0826 ms)
9194:		819	(0.0819 ms)
9195:		859	(0.0859 ms)
9196:		825	(0.0825 ms)
9197:		845	(0.0845 ms)
9198:		878	(0.0878 ms)
9199:		820	(0.082 ms)
9200:		820	(0.082 ms)
9201:		858	(0.0858 ms)
9202:		823	(0.0823 ms)
9203:		822	(0.0822 ms)
9204:		852	(0.0852 ms)
9205:		823	(0.0823 ms)
9206:		825	(0.0825 ms)
9207:		835	(0.0835 ms)
9208:		819	(0.0819 ms)
9209:		858	(0.0858 ms)
9210:		861	(0.0861 ms)
9211:		818	(0.0818 ms)
9212:		817	(0.0817 ms)
9213:		863	(0.0863 ms)
9214:		826	(0.0826 ms)
9215:		818	(0.0818 ms)
9216:		823	(0.0823 ms)
9217:		858	(0.0858 ms)
9218:		819	(0.0819 ms)
9219:		817	(0.0817 ms)
9220:		863	(0.0863 ms)
9221:		963	(0.0963 ms)
9222:		805	(0.0805 ms)
9223:		842	(0.0842 ms)
9224:		804	(0.0804 ms)
9225:		800	(0.08 ms)
9226:		838	(0.0838 ms)
9227:		806	(0.0806 ms)
9228:		804	(0.0804 ms)
9229:		840	(0.084 ms)
9230:		806	(0.0806 ms)
9231:		802	(0.0802 ms)
9232:		852	(0.0852 ms)
9233:		864	(0.0864 ms)
9234:		808	(0.0808 ms)
9235:		845	(0.0845 ms)
9236:		805	(0.0805 ms)
9237:		803	(0.0803 ms)
9238:		829	(0.0829 ms)
9239:		801	(0.0801 ms)
9240:		802	(0.0802 ms)
9241:		836	(0.0836 ms)
9242:		797	(0.0797 ms)
9243:		805	(0.0805 ms)
9244:		834	(0.0834 ms)
9245:		1542	(0.1542 ms)
9246:		956	(0.0956 ms)
9247:		845	(0.0845 ms)
9248:		778	(0.0778 ms)
9249:		803	(0.0803 ms)
9250:		851	(0.0851 ms)
9251:		811	(0.0811 ms)
9252:		811	(0.0811 ms)
9253:		846	(0.0846 ms)
9254:		806	(0.0806 ms)
9255:		807	(0.0807 ms)
9256:		866	(0.0866 ms)
9257:		767	(0.0767 ms)
9258:		766	(0.0766 ms)
9259:		823	(0.0823 ms)
9260:		808	(0.0808 ms)
9261:		805	(0.0805 ms)
9262:		802	(0.0802 ms)
9263:		851	(0.0851 ms)
9264:		808	(0.0808 ms)
9265:		799	(0.0799 ms)
9266:		842	(0.0842 ms)
9267:		808	(0.0808 ms)
9268:		835	(0.0835 ms)
9269:		834	(0.0834 ms)
9270:		810	(0.081 ms)
9271:		805	(0.0805 ms)
9272:		842	(0.0842 ms)
9273:		806	(0.0806 ms)
9274:		804	(0.0804 ms)
9275:		840	(0.084 ms)
9276:		801	(0.0801 ms)
9277:		807	(0.0807 ms)
9278:		859	(0.0859 ms)
9279:		803	(0.0803 ms)
9280:		830	(0.083 ms)
9281:		842	(0.0842 ms)
9282:		803	(0.0803 ms)
9283:		804	(0.0804 ms)
9284:		842	(0.0842 ms)
9285:		805	(0.0805 ms)
9286:		807	(0.0807 ms)
9287:		840	(0.084 ms)
9288:		805	(0.0805 ms)
9289:		799	(0.0799 ms)
9290:		838	(0.0838 ms)
9291:		810	(0.081 ms)
9292:		804	(0.0804 ms)
9293:		870	(0.087 ms)
9294:		809	(0.0809 ms)
9295:		802	(0.0802 ms)
9296:		804	(0.0804 ms)
9297:		845	(0.0845 ms)
9298:		808	(0.0808 ms)
9299:		806	(0.0806 ms)
9300:		837	(0.0837 ms)
9301:		802	(0.0802 ms)
9302:		804	(0.0804 ms)
9303:		835	(0.0835 ms)
9304:		803	(0.0803 ms)
9305:		811	(0.0811 ms)
9306:		846	(0.0846 ms)
9307:		809	(0.0809 ms)
9308:		804	(0.0804 ms)
9309:		873	(0.0873 ms)
9310:		810	(0.081 ms)
9311:		795	(0.0795 ms)
9312:		839	(0.0839 ms)
9313:		801	(0.0801 ms)
9314:		806	(0.0806 ms)
9315:		845	(0.0845 ms)
9316:		802	(0.0802 ms)
9317:		825	(0.0825 ms)
9318:		807	(0.0807 ms)
9319:		797	(0.0797 ms)
9320:		805	(0.0805 ms)
9321:		843	(0.0843 ms)
9322:		800	(0.08 ms)
